GPS_ID,GPS_distance,GPS_int,GPS_bearing,Date,Time,Lat,Long,Video,Video_time,Condition,Process,Fringe_species,Culture,Height,Forest_Process
828,2,0:00:01,71.6,3/06/2013,12:43:25,-9.90864,142.77726,25,0:10:26,,,,,,
829,2,0:00:01,75.5,3/06/2013,12:43:26,-9.90863,142.77728,25,0:10:27,,,,,,
830,2,0:00:01,75,3/06/2013,12:43:27,-9.90863,142.7773,25,0:10:28,,,,,,
831,2,0:00:01,75.8,3/06/2013,12:43:28,-9.90862,142.77732,25,0:10:29,,,,,,
832,3,0:00:01,72.4,3/06/2013,12:43:29,-9.90862,142.77734,25,0:10:30,,,,,,
833,3,0:00:01,66.8,3/06/2013,12:43:30,-9.90861,142.77736,25,0:10:31,,,,,,
834,2,0:00:01,70.5,3/06/2013,12:43:31,-9.9086,142.77739,25,0:10:32,,,,,,
835,2,0:00:01,78.6,3/06/2013,12:43:32,-9.9086,142.7774,25,0:10:33,,,,,,
836,2,0:00:01,81.2,3/06/2013,12:43:33,-9.90859,142.77742,25,0:10:34,,,,,,
837,2,0:00:01,81.9,3/06/2013,12:43:34,-9.90859,142.77744,25,0:10:35,,,,,,
838,2,0:00:01,83.4,3/06/2013,12:43:35,-9.90859,142.77746,25,0:10:36,,,,,,
839,2,0:00:01,85.3,3/06/2013,12:43:36,-9.90858,142.77749,25,0:10:37,,,,,,
840,2,0:00:01,88.5,3/06/2013,12:43:37,-9.90858,142.77751,25,0:10:38,,,,,,
841,2,0:00:01,86.5,3/06/2013,12:43:38,-9.90858,142.77753,25,0:10:39,,,,,,
842,2,0:00:01,82.1,3/06/2013,12:43:39,-9.90858,142.77755,25,0:10:40,,,,,,
843,2,0:00:01,87.1,3/06/2013,12:43:40,-9.90858,142.77757,25,0:10:41,,,,,,
844,2,0:00:01,89.5,3/06/2013,12:43:41,-9.90858,142.77759,25,0:10:42,,,,,,
845,2,0:00:01,85.4,3/06/2013,12:43:42,-9.90858,142.77761,25,0:10:43,,,,,,
846,2,0:00:01,84.8,3/06/2013,12:43:43,-9.90857,142.77763,25,0:10:44,,,,,,
847,2,0:00:01,91,3/06/2013,12:43:44,-9.90857,142.77765,25,0:10:45,,,,,,
848,2,0:00:01,89.3,3/06/2013,12:43:45,-9.90857,142.77767,25,0:10:46,,,,,,
849,2,0:00:01,82.8,3/06/2013,12:43:46,-9.90857,142.77769,25,0:10:47,,,,,,
850,2,0:00:01,78.2,3/06/2013,12:43:47,-9.90857,142.77771,25,0:10:48,,,,,,
851,2,0:00:01,79.8,3/06/2013,12:43:48,-9.90857,142.77773,25,0:10:49,,,,,,
852,2,0:00:01,81.7,3/06/2013,12:43:49,-9.90856,142.77775,25,0:10:50,,,,,,
853,2,0:00:01,80.4,3/06/2013,12:43:50,-9.90856,142.77777,25,0:10:51,,,,,,
854,2,0:00:01,78.2,3/06/2013,12:43:51,-9.90856,142.77779,25,0:10:52,,,,,,
855,2,0:00:01,76.8,3/06/2013,12:43:52,-9.90855,142.77781,25,0:10:53,,,,,,
856,2,0:00:01,81.8,3/06/2013,12:43:53,-9.90855,142.77783,25,0:10:54,,,,,,
857,2,0:00:01,85.4,3/06/2013,12:43:54,-9.90854,142.77785,25,0:10:55,,,,,,
858,2,0:00:01,79.8,3/06/2013,12:43:55,-9.90854,142.77787,25,0:10:56,,,,,,
859,2,0:00:01,77.3,3/06/2013,12:43:56,-9.90854,142.77789,25,0:10:57,,,,,,
860,2,0:00:01,71.4,3/06/2013,12:43:57,-9.90853,142.77791,25,0:10:58,,,,,,
861,2,0:00:01,71.8,3/06/2013,12:43:58,-9.90853,142.77793,25,0:10:59,,,,,,
862,2,0:00:01,75.9,3/06/2013,12:43:59,-9.90852,142.77795,25,0:11:00,,,,,,
863,3,0:00:01,76.6,3/06/2013,12:44:00,-9.90852,142.77798,25,0:11:01,,,,,,
864,2,0:00:01,77.8,3/06/2013,12:44:01,-9.90851,142.778,25,0:11:02,,,,,,
865,2,0:00:01,76.1,3/06/2013,12:44:02,-9.90851,142.77802,25,0:11:03,,,,,,
866,2,0:00:01,74.2,3/06/2013,12:44:03,-9.9085,142.77804,25,0:11:04,,,,,,
867,2,0:00:01,71.8,3/06/2013,12:44:04,-9.9085,142.77806,25,0:11:05,,,,,,
868,2,0:00:01,72.5,3/06/2013,12:44:05,-9.90849,142.77808,25,0:11:06,,,,,,
869,2,0:00:01,73.7,3/06/2013,12:44:06,-9.90848,142.7781,25,0:11:07,,,,,,
870,2,0:00:01,74.7,3/06/2013,12:44:07,-9.90848,142.77812,25,0:11:08,,,,,,
871,2,0:00:01,73.8,3/06/2013,12:44:08,-9.90847,142.77814,25,0:11:09,,,,,,
872,2,0:00:01,67.3,3/06/2013,12:44:09,-9.90847,142.77816,25,0:11:10,,,,,,
873,2,0:00:01,70.4,3/06/2013,12:44:10,-9.90846,142.77818,25,0:11:11,,,,,,
874,2,0:00:01,73.7,3/06/2013,12:44:11,-9.90845,142.7782,25,0:11:12,,,,,,
875,2,0:00:01,74.2,3/06/2013,12:44:12,-9.90844,142.77822,25,0:11:13,,,,,,
876,2,0:00:01,73.3,3/06/2013,12:44:13,-9.90844,142.77824,25,0:11:14,,,,,,
877,2,0:00:01,77,3/06/2013,12:44:14,-9.90843,142.77826,25,0:11:15,,,,,,
878,2,0:00:01,71.9,3/06/2013,12:44:15,-9.90843,142.77828,25,0:11:16,,,,,,
879,2,0:00:01,72.9,3/06/2013,12:44:16,-9.90842,142.7783,25,0:11:17,,,,,,
880,2,0:00:01,73.5,3/06/2013,12:44:17,-9.90842,142.77832,25,0:11:18,,,,,,
881,2,0:00:01,75.8,3/06/2013,12:44:18,-9.90841,142.77834,25,0:11:19,,,,,,
882,2,0:00:01,73.3,3/06/2013,12:44:19,-9.90841,142.77836,25,0:11:20,,,,,,
883,2,0:00:01,72.4,3/06/2013,12:44:20,-9.9084,142.77838,25,0:11:21,,,,,,
884,2,0:00:01,70.2,3/06/2013,12:44:21,-9.90839,142.7784,25,0:11:22,,,,,,
885,2,0:00:01,68.5,3/06/2013,12:44:22,-9.90839,142.77842,25,0:11:23,,,,,,
886,2,0:00:01,67.4,3/06/2013,12:44:23,-9.90838,142.77844,25,0:11:24,,,,,,
887,3,0:00:01,67.3,3/06/2013,12:44:24,-9.90837,142.77846,25,0:11:25,,,,,,
888,2,0:00:01,73,3/06/2013,12:44:25,-9.90836,142.77848,25,0:11:26,,,,,,
889,2,0:00:01,72.1,3/06/2013,12:44:26,-9.90836,142.7785,25,0:11:27,,,,,,
890,2,0:00:01,65.8,3/06/2013,12:44:27,-9.90835,142.77852,25,0:11:28,,,,,,
891,2,0:00:01,66.5,3/06/2013,12:44:28,-9.90834,142.77853,25,0:11:29,,,,,,
892,2,0:00:01,64.6,3/06/2013,12:44:29,-9.90833,142.77855,25,0:11:30,,,,,,
893,2,0:00:01,59.1,3/06/2013,12:44:30,-9.90833,142.77857,25,0:11:31,,,,,,
894,2,0:00:01,59.6,3/06/2013,12:44:31,-9.90832,142.77859,25,0:11:32,,,,,,
895,2,0:00:01,58.6,3/06/2013,12:44:32,-9.90831,142.7786,25,0:11:33,,,,,,
896,2,0:00:01,61,3/06/2013,12:44:33,-9.9083,142.77862,25,0:11:34,,,,,,
897,2,0:00:01,61,3/06/2013,12:44:34,-9.90828,142.77864,25,0:11:35,,,,,,
898,2,0:00:01,61.6,3/06/2013,12:44:35,-9.90827,142.77866,25,0:11:36,,,,,,
899,2,0:00:01,64.6,3/06/2013,12:44:36,-9.90826,142.77868,25,0:11:37,,,,,,
900,2,0:00:01,63.5,3/06/2013,12:44:37,-9.90826,142.7787,25,0:11:38,,,,,,
901,2,0:00:01,64.8,3/06/2013,12:44:38,-9.90825,142.77871,25,0:11:39,,,,,,
902,2,0:00:01,70.1,3/06/2013,12:44:39,-9.90824,142.77873,25,0:11:40,,,,,,
903,2,0:00:01,68,3/06/2013,12:44:40,-9.90823,142.77875,25,0:11:41,,,,,,
904,2,0:00:01,65.4,3/06/2013,12:44:41,-9.90822,142.77877,25,0:11:42,,,,,,
905,2,0:00:01,66.8,3/06/2013,12:44:42,-9.90822,142.77879,25,0:11:43,,,,,,
906,2,0:00:01,73.7,3/06/2013,12:44:43,-9.90821,142.77881,25,0:11:44,,,,,,
907,2,0:00:01,73,3/06/2013,12:44:44,-9.9082,142.77883,25,0:11:45,,,,,,
908,2,0:00:01,71,3/06/2013,12:44:45,-9.9082,142.77885,25,0:11:46,,,,,,
909,2,0:00:01,73.4,3/06/2013,12:44:46,-9.90819,142.77887,25,0:11:47,,,,,,
910,2,0:00:01,74.7,3/06/2013,12:44:47,-9.90818,142.77889,25,0:11:48,,,,,,
911,2,0:00:01,73.7,3/06/2013,12:44:48,-9.90818,142.77891,25,0:11:49,,,,,,
912,2,0:00:01,64.7,3/06/2013,12:44:49,-9.90817,142.77893,25,0:11:50,,,,,,
913,2,0:00:01,70,3/06/2013,12:44:50,-9.90817,142.77894,25,0:11:51,,,,,,
914,2,0:00:01,67.2,3/06/2013,12:44:51,-9.90816,142.77896,25,0:11:52,,,,,,
915,2,0:00:01,61.8,3/06/2013,12:44:52,-9.90815,142.77898,25,0:11:53,,,,,,
916,2,0:00:01,67.1,3/06/2013,12:44:53,-9.90814,142.77899,25,0:11:54,,,,,,
917,2,0:00:01,68.2,3/06/2013,12:44:54,-9.90814,142.77901,25,0:11:55,,,,,,
918,2,0:00:01,71.7,3/06/2013,12:44:55,-9.90813,142.77903,25,0:11:56,,,,,,
919,3,0:00:01,71.6,3/06/2013,12:44:56,-9.90812,142.77905,25,0:11:57,,,,,,
920,2,0:00:01,71.8,3/06/2013,12:44:57,-9.90811,142.77908,25,0:11:58,,,,,,
921,2,0:00:01,72.6,3/06/2013,12:44:58,-9.90811,142.7791,25,0:11:59,,,,,,
922,2,0:00:01,78,3/06/2013,12:44:59,-9.9081,142.77912,25,0:12:00,,,,,,
923,2,0:00:01,86.4,3/06/2013,12:45:00,-9.9081,142.77914,25,0:12:01,,,,,,
924,2,0:00:01,88.4,3/06/2013,12:45:01,-9.9081,142.77915,25,0:12:02,,,,,,
925,2,0:00:01,72.1,3/06/2013,12:45:02,-9.9081,142.77917,25,0:12:03,,,,,,
926,2,0:00:01,70.3,3/06/2013,12:45:03,-9.90809,142.77919,25,0:12:04,,,,,,
927,2,0:00:01,71.6,3/06/2013,12:45:04,-9.90808,142.77921,25,0:12:05,,,,,,
928,2,0:00:01,70.3,3/06/2013,12:45:05,-9.90808,142.77923,25,0:12:06,,,,,,
929,3,0:00:01,76,3/06/2013,12:45:06,-9.90807,142.77925,25,0:12:07,,,,,,
930,3,0:00:01,76.4,3/06/2013,12:45:07,-9.90806,142.77927,25,0:12:08,,,,,,
931,3,0:00:01,74.6,3/06/2013,12:45:08,-9.90806,142.7793,25,0:12:09,,,,,,
932,3,0:00:01,76.9,3/06/2013,12:45:09,-9.90805,142.77933,25,0:12:10,,,,,,
933,3,0:00:01,76,3/06/2013,12:45:10,-9.90804,142.77935,25,0:12:11,,,,,,
934,3,0:00:01,73.5,3/06/2013,12:45:11,-9.90804,142.77938,25,0:12:12,,,,,,
935,3,0:00:01,69.2,3/06/2013,12:45:12,-9.90803,142.7794,25,0:12:13,,,,,,
936,3,0:00:01,63.1,3/06/2013,12:45:13,-9.90802,142.77942,25,0:12:14,,,,,,
937,3,0:00:01,62.3,3/06/2013,12:45:14,-9.90801,142.77944,25,0:12:15,,,,,,
938,2,0:00:01,63.9,3/06/2013,12:45:15,-9.908,142.77946,25,0:12:16,,,,,,
939,2,0:00:01,71.3,3/06/2013,12:45:16,-9.90799,142.77948,25,0:12:17,,,,,,
940,2,0:00:01,74.6,3/06/2013,12:45:17,-9.90799,142.7795,25,0:12:18,,,,,,
941,3,0:00:01,66,3/06/2013,12:45:18,-9.90798,142.77953,25,0:12:19,,,,,,
942,3,0:00:01,67.9,3/06/2013,12:45:19,-9.90797,142.77955,25,0:12:20,,,,,,
943,3,0:00:01,72.2,3/06/2013,12:45:20,-9.90796,142.77957,25,0:12:21,,,,,,
944,3,0:00:01,83.2,3/06/2013,12:45:21,-9.90795,142.77959,25,0:12:22,,,,,,
945,3,0:00:01,83.1,3/06/2013,12:45:22,-9.90795,142.77961,25,0:12:23,,,,,,
946,3,0:00:01,76.5,3/06/2013,12:45:23,-9.90795,142.77964,25,0:12:24,,,,,,
947,2,0:00:01,70.2,3/06/2013,12:45:24,-9.90794,142.77966,25,0:12:25,,,,,,
948,2,0:00:01,71.4,3/06/2013,12:45:25,-9.90794,142.77968,25,0:12:26,,,,,,
949,2,0:00:01,70.3,3/06/2013,12:45:26,-9.90793,142.7797,25,0:12:27,,,,,,
950,2,0:00:01,73.5,3/06/2013,12:45:27,-9.90792,142.77972,25,0:12:28,,,,,,
951,3,0:00:01,75.4,3/06/2013,12:45:28,-9.90792,142.77975,25,0:12:29,,,,,,
952,3,0:00:01,71.9,3/06/2013,12:45:29,-9.90791,142.77977,25,0:12:30,,,,,,
953,3,0:00:01,62,3/06/2013,12:45:30,-9.9079,142.77979,26,0:00:01,,,,,,
954,2,0:00:01,73.5,3/06/2013,12:45:31,-9.90789,142.77981,26,0:00:02,,,,,,
955,2,0:00:01,72.3,3/06/2013,12:45:32,-9.90788,142.77983,26,0:00:03,,,,,,
956,2,0:00:01,70.2,3/06/2013,12:45:33,-9.90788,142.77985,26,0:00:04,,,,,,
957,3,0:00:01,61,3/06/2013,12:45:34,-9.90787,142.77987,26,0:00:05,,,,,,
958,3,0:00:01,59.9,3/06/2013,12:45:35,-9.90786,142.77989,26,0:00:06,,,,,,
959,3,0:00:01,60.8,3/06/2013,12:45:36,-9.90785,142.77991,26,0:00:07,,,,,,
960,3,0:00:01,63,3/06/2013,12:45:37,-9.90784,142.77994,26,0:00:08,,,,,,
961,3,0:00:01,62.9,3/06/2013,12:45:38,-9.90783,142.77996,26,0:00:09,,,,,,
962,2,0:00:01,61.8,3/06/2013,12:45:39,-9.90782,142.77998,26,0:00:10,,,,,,
963,3,0:00:01,58.8,3/06/2013,12:45:40,-9.90781,142.78,26,0:00:11,,,,,,
964,3,0:00:01,58.9,3/06/2013,12:45:41,-9.90779,142.78002,26,0:00:12,,,,,,
965,3,0:00:01,57.1,3/06/2013,12:45:42,-9.90778,142.78004,26,0:00:13,,,,,,
966,2,0:00:01,53.6,3/06/2013,12:45:43,-9.90777,142.78006,26,0:00:14,,,,,,
967,3,0:00:01,52.5,3/06/2013,12:45:44,-9.90776,142.78007,26,0:00:15,,,,,,
968,3,0:00:01,57.7,3/06/2013,12:45:45,-9.90774,142.78009,26,0:00:16,,,,,,
969,3,0:00:01,59,3/06/2013,12:45:46,-9.90773,142.78011,26,0:00:17,,,,,,
970,3,0:00:01,60.8,3/06/2013,12:45:47,-9.90772,142.78013,26,0:00:18,,,,,,
971,3,0:00:01,63.9,3/06/2013,12:45:48,-9.9077,142.78016,26,0:00:19,,,,,,
972,3,0:00:01,68.3,3/06/2013,12:45:49,-9.90769,142.78018,26,0:00:20,,,,,,
973,3,0:00:01,70.5,3/06/2013,12:45:50,-9.90769,142.7802,26,0:00:21,,,,,,
974,3,0:00:01,70.7,3/06/2013,12:45:51,-9.90768,142.78022,26,0:00:22,,,,,,
975,3,0:00:01,73.3,3/06/2013,12:45:52,-9.90767,142.78024,26,0:00:23,,,,,,
976,2,0:00:01,73.3,3/06/2013,12:45:53,-9.90766,142.78027,26,0:00:24,,,,,,
977,2,0:00:01,72.2,3/06/2013,12:45:54,-9.90766,142.78029,26,0:00:25,,,,,,
978,2,0:00:01,71.6,3/06/2013,12:45:55,-9.90765,142.78031,26,0:00:26,,,,,,
979,3,0:00:01,70.3,3/06/2013,12:45:56,-9.90764,142.78033,26,0:00:27,,,,,,
980,3,0:00:01,68.3,3/06/2013,12:45:57,-9.90764,142.78035,26,0:00:28,,,,,,
981,3,0:00:01,70,3/06/2013,12:45:58,-9.90763,142.78037,26,0:00:29,,,,,,
982,2,0:00:01,68.7,3/06/2013,12:45:59,-9.90762,142.78039,26,0:00:30,,,,,,
983,2,0:00:01,69.5,3/06/2013,12:46:00,-9.90761,142.78041,26,0:00:31,,,,,,
984,2,0:00:01,70,3/06/2013,12:46:01,-9.90761,142.78043,26,0:00:32,,,,,,
985,3,0:00:01,67.7,3/06/2013,12:46:02,-9.9076,142.78045,26,0:00:33,,,,,,
986,3,0:00:01,67.2,3/06/2013,12:46:03,-9.90759,142.78047,26,0:00:34,,,,,,
987,3,0:00:01,65.9,3/06/2013,12:46:04,-9.90758,142.7805,26,0:00:35,,,,,,
988,2,0:00:01,64.5,3/06/2013,12:46:05,-9.90757,142.78052,26,0:00:36,,,,,,
989,2,0:00:01,62.7,3/06/2013,12:46:06,-9.90756,142.78054,26,0:00:37,,,,,,
990,2,0:00:01,63.7,3/06/2013,12:46:07,-9.90755,142.78056,26,0:00:38,,,,,,
991,2,0:00:01,63.9,3/06/2013,12:46:08,-9.90754,142.78057,26,0:00:39,,,,,,
992,3,0:00:01,62.1,3/06/2013,12:46:09,-9.90753,142.78059,26,0:00:40,,,,,,
993,2,0:00:01,62.5,3/06/2013,12:46:10,-9.90752,142.78062,26,0:00:41,,,,,,
994,3,0:00:01,63.8,3/06/2013,12:46:11,-9.90751,142.78064,26,0:00:42,,,,,,
995,2,0:00:01,64.5,3/06/2013,12:46:12,-9.9075,142.78066,26,0:00:43,,,,,,
996,2,0:00:01,67.6,3/06/2013,12:46:13,-9.90749,142.78068,26,0:00:44,,,,,,
997,2,0:00:01,70.8,3/06/2013,12:46:14,-9.90749,142.7807,26,0:00:45,,,,,,
998,2,0:00:01,70.8,3/06/2013,12:46:15,-9.90748,142.78072,26,0:00:46,,,,,,
999,2,0:00:01,69.3,3/06/2013,12:46:16,-9.90747,142.78074,26,0:00:47,,,,,,
1000,2,0:00:01,68.5,3/06/2013,12:46:17,-9.90746,142.78076,26,0:00:48,,,,,,
1001,2,0:00:01,63.7,3/06/2013,12:46:18,-9.90746,142.78078,26,0:00:49,,,,,,
1002,2,0:00:01,65.4,3/06/2013,12:46:19,-9.90745,142.7808,26,0:00:50,,,,,,
1003,2,0:00:01,65.4,3/06/2013,12:46:20,-9.90744,142.78082,26,0:00:51,,,,,,
1004,2,0:00:01,65,3/06/2013,12:46:21,-9.90743,142.78083,26,0:00:52,,,,,,
1005,2,0:00:01,68.5,3/06/2013,12:46:22,-9.90742,142.78085,26,0:00:53,,,,,,
1006,2,0:00:01,67.4,3/06/2013,12:46:23,-9.90741,142.78087,26,0:00:54,,,,,,
1007,3,0:00:01,65.8,3/06/2013,12:46:24,-9.90741,142.78089,26,0:00:55,,,,,,
1008,2,0:00:01,68.5,3/06/2013,12:46:25,-9.9074,142.78091,26,0:00:56,,,,,,
1009,2,0:00:01,72.8,3/06/2013,12:46:26,-9.90739,142.78093,26,0:00:57,,,,,,
1010,2,0:00:01,71.8,3/06/2013,12:46:27,-9.90738,142.78095,26,0:00:58,,,,,,
1011,2,0:00:01,69.4,3/06/2013,12:46:28,-9.90738,142.78097,26,0:00:59,,,,,,
1012,2,0:00:01,70.9,3/06/2013,12:46:29,-9.90737,142.78099,26,0:01:00,,,,,,
1013,2,0:00:01,68.5,3/06/2013,12:46:30,-9.90736,142.78101,26,0:01:01,,,,,,
1014,2,0:00:01,69.1,3/06/2013,12:46:31,-9.90736,142.78103,26,0:01:02,,,,,,
1015,2,0:00:01,71.2,3/06/2013,12:46:32,-9.90735,142.78105,26,0:01:03,,,,,,
1016,2,0:00:01,73.1,3/06/2013,12:46:33,-9.90734,142.78107,26,0:01:04,,,,,,
1017,2,0:00:01,74.5,3/06/2013,12:46:34,-9.90734,142.78109,26,0:01:05,,,,,,
1018,2,0:00:01,72.6,3/06/2013,12:46:35,-9.90733,142.7811,26,0:01:06,,,,,,
1019,2,0:00:01,70.7,3/06/2013,12:46:36,-9.90732,142.78112,26,0:01:07,,,,,,
1020,2,0:00:01,65.8,3/06/2013,12:46:37,-9.90732,142.78114,26,0:01:08,,,,,,
1021,2,0:00:01,56.9,3/06/2013,12:46:38,-9.90731,142.78116,26,0:01:09,,,,,,
1022,2,0:00:01,54.6,3/06/2013,12:46:39,-9.9073,142.78118,26,0:01:10,,,,,,
1023,2,0:00:01,57,3/06/2013,12:46:40,-9.90729,142.78119,26,0:01:11,,,,,,
1024,2,0:00:01,56.9,3/06/2013,12:46:41,-9.90728,142.78121,26,0:01:12,,,,,,
1025,2,0:00:01,54,3/06/2013,12:46:42,-9.90727,142.78122,26,0:01:13,,,,,,
1026,2,0:00:01,51.5,3/06/2013,12:46:43,-9.90726,142.78124,26,0:01:14,,,,,,
1027,2,0:00:01,51.1,3/06/2013,12:46:44,-9.90725,142.78125,26,0:01:15,,,,,,
1028,2,0:00:01,52.9,3/06/2013,12:46:45,-9.90723,142.78127,26,0:01:16,,,,,,
1029,2,0:00:01,52.4,3/06/2013,12:46:46,-9.90722,142.78128,26,0:01:17,,,,,,
1030,2,0:00:01,48.8,3/06/2013,12:46:47,-9.90721,142.7813,26,0:01:18,,,,,,
1031,2,0:00:01,45.8,3/06/2013,12:46:48,-9.9072,142.78131,26,0:01:19,,,,,,
1032,2,0:00:01,43.5,3/06/2013,12:46:49,-9.90719,142.78132,26,0:01:20,,,,,,
1033,2,0:00:01,41.3,3/06/2013,12:46:50,-9.90717,142.78134,26,0:01:21,,,,,,
1034,2,0:00:01,44.6,3/06/2013,12:46:51,-9.90716,142.78135,26,0:01:22,,,,,,
1035,2,0:00:01,47.4,3/06/2013,12:46:52,-9.90715,142.78137,26,0:01:23,,,,,,
1036,2,0:00:01,51.4,3/06/2013,12:46:53,-9.90713,142.78138,26,0:01:24,,,,,,
1037,2,0:00:01,54.8,3/06/2013,12:46:54,-9.90712,142.78139,26,0:01:25,,,,,,
1038,2,0:00:01,56,3/06/2013,12:46:55,-9.90711,142.78141,26,0:01:26,,,,,,
1039,2,0:00:01,57.3,3/06/2013,12:46:56,-9.9071,142.78142,26,0:01:27,,,,,,
1040,2,0:00:01,58.7,3/06/2013,12:46:57,-9.90709,142.78144,26,0:01:28,,,,,,
1041,2,0:00:01,52.6,3/06/2013,12:46:58,-9.90708,142.78146,26,0:01:29,,,,,,
1042,2,0:00:01,48.1,3/06/2013,12:46:59,-9.90707,142.78147,26,0:01:30,,,,,,
1043,2,0:00:01,48,3/06/2013,12:47:00,-9.90706,142.78148,26,0:01:31,,,,,,
1044,2,0:00:01,47.9,3/06/2013,12:47:01,-9.90705,142.7815,26,0:01:32,,,,,,
1045,2,0:00:01,55,3/06/2013,12:47:02,-9.90703,142.78151,26,0:01:33,,,,,,
1046,2,0:00:01,51.9,3/06/2013,12:47:03,-9.90702,142.78153,26,0:01:34,,,,,,
1047,2,0:00:01,56.8,3/06/2013,12:47:04,-9.90701,142.78154,26,0:01:35,,,,,,
1048,2,0:00:01,62.4,3/06/2013,12:47:05,-9.907,142.78156,26,0:01:36,,,,,,
1049,2,0:00:01,58.5,3/06/2013,12:47:06,-9.90699,142.78157,26,0:01:37,,,,,,
1050,2,0:00:01,51,3/06/2013,12:47:07,-9.90699,142.78159,26,0:01:38,,,,,,
1051,2,0:00:01,60.9,3/06/2013,12:47:08,-9.90697,142.7816,26,0:01:39,,,,,,
1052,2,0:00:01,56.2,3/06/2013,12:47:09,-9.90697,142.78162,26,0:01:40,,,,,,
1053,2,0:00:01,56.9,3/06/2013,12:47:10,-9.90696,142.78163,26,0:01:41,,,,,,
1054,2,0:00:01,53.9,3/06/2013,12:47:11,-9.90695,142.78165,26,0:01:42,,,,,,
1055,2,0:00:01,52.3,3/06/2013,12:47:12,-9.90694,142.78166,26,0:01:43,,,,,,
1056,2,0:00:01,65.7,3/06/2013,12:47:13,-9.90692,142.78168,26,0:01:44,,,,,,
1057,2,0:00:01,69.9,3/06/2013,12:47:14,-9.90692,142.78169,26,0:01:45,,,,,,
1058,2,0:00:01,68.8,3/06/2013,12:47:15,-9.90691,142.78171,26,0:01:46,,,,,,
1059,2,0:00:01,69.7,3/06/2013,12:47:16,-9.9069,142.78173,26,0:01:47,,,,,,
1060,2,0:00:01,68.4,3/06/2013,12:47:17,-9.9069,142.78174,26,0:01:48,,,,,,
1061,2,0:00:01,73.3,3/06/2013,12:47:18,-9.90689,142.78176,26,0:01:49,,,,,,
1062,2,0:00:01,78.6,3/06/2013,12:47:19,-9.90689,142.78178,26,0:01:50,,,,,,
1063,2,0:00:01,76.1,3/06/2013,12:47:20,-9.90688,142.7818,26,0:01:51,,,,,,
1064,2,0:00:01,76.2,3/06/2013,12:47:21,-9.90688,142.78182,26,0:01:52,,,,,,
1065,2,0:00:01,73.5,3/06/2013,12:47:22,-9.90687,142.78183,26,0:01:53,,,,,,
1066,2,0:00:01,74.3,3/06/2013,12:47:23,-9.90687,142.78185,26,0:01:54,,,,,,
1067,2,0:00:01,74,3/06/2013,12:47:24,-9.90686,142.78187,26,0:01:55,,,,,,
1068,2,0:00:01,76.1,3/06/2013,12:47:25,-9.90686,142.78189,26,0:01:56,,,,,,
1069,2,0:00:01,78.5,3/06/2013,12:47:26,-9.90685,142.78191,26,0:01:57,,,,,,
1070,2,0:00:01,80.4,3/06/2013,12:47:27,-9.90685,142.78193,26,0:01:58,,,,,,
1071,2,0:00:01,80.1,3/06/2013,12:47:28,-9.90685,142.78194,26,0:01:59,,,,,,
1072,2,0:00:01,75.5,3/06/2013,12:47:29,-9.90684,142.78196,26,0:02:00,,,,,,
1073,2,0:00:01,75.5,3/06/2013,12:47:30,-9.90684,142.78198,26,0:02:01,,,,,,
1074,2,0:00:01,68.2,3/06/2013,12:47:31,-9.90683,142.782,26,0:02:02,,,,,,
1075,2,0:00:01,69.1,3/06/2013,12:47:32,-9.90682,142.78202,26,0:02:03,,,,,,
1076,2,0:00:01,71.3,3/06/2013,12:47:33,-9.90682,142.78204,26,0:02:04,,,,,,
1077,2,0:00:01,70.6,3/06/2013,12:47:34,-9.90681,142.78206,26,0:02:05,,,,,,
1078,2,0:00:01,64.5,3/06/2013,12:47:35,-9.90681,142.78208,26,0:02:06,,,,,,
1079,2,0:00:01,63.4,3/06/2013,12:47:36,-9.9068,142.7821,26,0:02:07,,,,,,
1080,2,0:00:01,67.1,3/06/2013,12:47:37,-9.90679,142.78212,26,0:02:08,,,,,,
1081,2,0:00:01,68.6,3/06/2013,12:47:38,-9.90678,142.78213,26,0:02:09,,,,,,
1082,2,0:00:01,70,3/06/2013,12:47:39,-9.90677,142.78215,26,0:02:10,,,,,,
1083,2,0:00:01,66.3,3/06/2013,12:47:40,-9.90677,142.78217,26,0:02:11,,,,,,
1084,2,0:00:01,62.8,3/06/2013,12:47:41,-9.90676,142.78219,26,0:02:12,,,,,,
1085,2,0:00:01,59,3/06/2013,12:47:42,-9.90675,142.7822,26,0:02:13,,,,,,
1086,2,0:00:01,59.7,3/06/2013,12:47:43,-9.90674,142.78222,26,0:02:14,,,,,,
1087,2,0:00:01,60.9,3/06/2013,12:47:44,-9.90673,142.78224,26,0:02:15,,,,,,
1088,2,0:00:01,63.4,3/06/2013,12:47:45,-9.90672,142.78226,26,0:02:16,,,,,,
1089,2,0:00:01,60,3/06/2013,12:47:46,-9.90671,142.78228,26,0:02:17,,,,,,
1090,2,0:00:01,56.3,3/06/2013,12:47:47,-9.9067,142.7823,26,0:02:18,,,,,,
1091,3,0:00:01,53.9,3/06/2013,12:47:48,-9.90669,142.78232,26,0:02:19,,,,,,
1092,2,0:00:01,56.7,3/06/2013,12:47:49,-9.90667,142.78233,26,0:02:20,,,,,,
1093,2,0:00:01,61,3/06/2013,12:47:50,-9.90666,142.78235,26,0:02:21,,,,,,
1094,2,0:00:01,65.9,3/06/2013,12:47:51,-9.90665,142.78237,26,0:02:22,,,,,,
